p-Phenylphenol,3,1,0,6,0,0,0,1,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Nonanone,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0
Apazone,0,0,0,2,0,0,2,0,1,0,6,3,0,1,0,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0
halothane,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2-Ethyl-2-hexanal,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1-Iodoheptane,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0
Linuron,0,0,1,2,0,0,0,0,0,0,3,3,0,0,1,1,1,1,2,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
p-Nitrotoluene,0,0,0,4,0,0,0,0,0,0,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9-Methylanthracene,4,0,0,4,0,0,0,0,0,0,5,9,4,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flurochloridone,1,0,0,2,0,0,1,0,2,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5,6,7,8-tetrahydro-2-naphthol",0,1,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-bromonaphthalene,2,0,0,4,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benzo(j)fluoranthene,4,0,0,8,0,0,0,0,0,0,8,12,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethyl acetate,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Lovastatin,0,1,1,0,0,1,3,0,7,1,2,3,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1,2,3-Trichlorobenzene",1,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4',5-PCB",0,0,0,6,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Methyl-2-pentanol,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Digitoxin,0,5,3,0,0,0,0,0,17,4,2,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydantoin,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Propanil,0,0,0,2,0,0,1,0,0,0,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
o-Nitroaniline,2,0,0,2,0,0,0,0,0,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3-Octanoyloxymethylphenytoin,6,0,1,4,0,0,7,2,0,0,4,10,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,4,1,1,0,1,0,0,0,0,0,1
Ethyl heptanoate,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,1
Phenetole,3,0,1,2,0,0,1,1,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
karbutilate,1,0,1,2,0,0,0,0,0,0,2,4,0,0,2,2,2,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1-Pentene ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2-pyrrolidone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyl formate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbromal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"2,3-Dichloronitrobenzene",1,0,0,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RTI 15,1,0,0,1,0,0,1,0,0,0,7,4,0,2,0,1,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Acephate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethyl hexanoate,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,1
alloxantin,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
mannitol,0,6,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrocortisone ,0,3,0,0,1,0,1,0,4,0,2,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iodobenzene,3,0,0,2,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phenytoin,6,0,0,4,0,0,0,2,0,0,4,10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Simetryn,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5-Allyl-5-isopropylbarbital,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0
aminopyrine,3,0,0,2,0,0,0,1,0,0,4,5,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Lindane,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Bromooctane,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0
Norea,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3-Pentanol,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sulfallate,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Cyclobutyl-5-spirobarbituric acid,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fluorobenzene,3,0,0,2,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,2',3,4,6-PCB",0,0,0,4,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dexamethasone,0,3,0,0,1,0,1,0,4,0,2,3,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Heptene,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0
"2,3,4,5-Tetrachlorophenol",0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrachlorophenol",0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testosterone propionate,0,0,1,0,0,0,1,0,4,0,2,1,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Barbital,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Trichlomethiazide,0,0,0,0,0,1,0,0,1,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1,2,4,5-Tetramethylbenzene",0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrofen,0,0,1,6,0,0,0,0,0,0,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2,7-dimethylquinoline",0,0,0,4,0,0,0,0,0,0,4,5,0,2,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutethimide,3,0,0,2,0,0,1,1,0,0,3,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
o-Chloroiodobenzene,2,0,0,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Ethyl-3-pentanol,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
"1,5-Dimethlnapthalene",2,0,0,4,0,0,0,0,0,0,4,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nimetazepam,3,0,0,4,0,0,0,1,0,0,6,8,2,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Isoquinoline,2,0,0,3,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equilin,0,1,0,2,0,0,0,0,2,0,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Hexanoyloxymethylphenyltoin,6,0,1,4,0,0,5,2,0,0,4,10,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,2,1,1,0,1,0,0,0,0,0,1
nifedipine,2,0,2,2,0,0,0,0,1,0,6,4,2,2,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Fludrocortisone,0,3,0,0,1,0,1,0,3,0,2,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Pentanoyloxymethylphenytoin,6,0,1,4,0,0,4,2,0,0,4,10,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
Cyclopentyl-5-spirobarbituric acid,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Anthraquinone,4,0,0,4,0,0,0,0,0,0,6,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Methyl-2-hexanol,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
Methoxsalen,0,0,1,3,0,0,0,0,0,2,6,5,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propyl formate,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Benznidazole,3,0,0,2,0,0,2,1,0,0,2,7,2,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2,2',6,6'-PCB",2,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Bromophenol,0,1,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysene,4,0,0,8,0,0,0,0,0,0,6,12,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclohexene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diphenamid,6,0,0,4,0,1,0,2,0,0,2,10,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Prednisolone,0,3,0,0,1,0,1,0,4,0,2,3,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cycloheptanol,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrazepam,3,0,0,4,0,0,0,1,0,0,6,8,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
RTI 23,1,0,1,1,0,0,1,0,0,0,7,5,0,1,0,1,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
chloroacetamide,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ethofumesate,0,0,2,2,0,0,1,0,1,1,3,3,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1-aminoacridine,3,0,0,4,0,0,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p-Bromoacetanilide,0,0,0,4,0,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quintozene,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1,3-Difluorobenzene",1,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Chloro-2-bromoethane,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butabarbital,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0
5-(3-Methyl-2-butenyl)-5-ethylbarbital,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
Oxazepam,3,1,0,4,0,0,0,1,1,0,6,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Isoproturon,0,0,0,4,0,1,0,0,0,0,2,4,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
2-Propanol,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pentylbenzene,3,0,0,2,0,0,4,1,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0
Benzonitrile,3,0,0,2,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlorzoxazone,0,0,0,2,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Phthalonitrile,2,0,0,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benzamide,3,0,0,2,0,0,0,1,0,0,1,5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1,4-Dinitrobenzene",0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Clomazone,2,0,0,2,0,0,1,0,0,1,3,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1,7-phenantroline",2,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norbormide,10,1,0,6,0,0,0,2,4,0,8,19,6,0,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
testosterone acetate,0,0,1,0,0,0,0,0,4,0,2,1,0,0,0,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,2,3,4-Tetrachlorobenzene",0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malonic acid diethylester,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Lorazepam,2,1,0,4,0,0,0,0,1,0,7,7,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1-Bromopropane,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Reposal,0,0,0,0,0,0,1,0,2,0,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
bromoxynil,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-anthrol,4,1,0,4,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p-Methylaniline ,0,0,0,4,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
